id,city,type,squareMeters,rooms,floor,floorCount,buildYear,ownership,buildingMaterial,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,building_age
02fea6898dc995b96893b58ad1493215,katowice,unknown,144.66,6,2.0,10.0,2008.0,condominium,unknown,False,False,True,False,False,890000,6152.36,Old
d34e3700921ce6cd0136d05aa7d0a106,gdynia,blockOfFlats,71.09,3,6.0,10.0,2008.0,condominium,unknown,False,True,True,False,False,549000,7722.61,Old
6d9540fc2f2447f84dc95de45c3828d2,katowice,unknown,93.32,3,3.0,10.0,2008.0,condominium,unknown,True,False,True,False,False,470000,5036.43,Old
0fb5cdf583da00e5d9de560b97c5c5d1,krakow,unknown,50.12,2,6.0,10.0,2008.0,condominium,unknown,False,True,True,False,True,515000,10275.34,Old
32c6dbf16d2ed5aca4bd0f0e051766aa,katowice,unknown,121.18,6,9.0,10.0,2008.0,condominium,brick,False,False,True,False,False,610000,5033.83,Old
0dad97b4777d8bfa4adcbc64e64b474c,krakow,unknown,50.0,2,6.0,10.0,2008.0,condominium,unknown,False,True,True,True,True,499000,9980.0,Old
76fbf17a9628b2ba2c6ecafd0607fbcf,krakow,blockOfFlats,50.0,2,6.0,10.0,2008.0,condominium,unknown,True,True,True,False,True,515000,10300.0,Old
7b4b9e4ff452d68bc2a17057c0988f41,krakow,unknown,50.12,2,6.0,10.0,2008.0,condominium,brick,True,True,True,False,True,515000,10275.34,Old
01d89a3bf86e2b1591f18377fc3b5442,krakow,blockOfFlats,51.57,3,4.0,10.0,2008.0,condominium,unknown,True,True,True,False,False,689000,13360.48,Old
75cf487db356c1e04061822910c5a116,krakow,blockOfFlats,50.0,2,6.0,10.0,2008.0,condominium,unknown,True,True,True,False,True,515000,10300.0,Old
599f0acceafcac2343e2c90a6480a784,warszawa,unknown,70.0,3,7.0,10.0,2009.0,condominium,brick,False,False,True,True,False,1450000,20714.29,Old
3cb83a6edd5fb1d81a0dc0001ff16752,krakow,unknown,52.89,2,9.0,10.0,2009.0,condominium,unknown,True,True,True,True,False,630000,11911.51,Old
c4168486c7f81f70c2945daa5599edcc,warszawa,unknown,76.0,3,8.0,10.0,2009.0,condominium,unknown,False,True,True,False,False,1199000,15776.32,Old
d7303400a7c81fc95333c6d436f48b50,radom,blockOfFlats,73.0,3,8.0,10.0,2009.0,condominium,concreteSlab,False,True,True,False,True,630000,8630.14,Old
e704e9bd830dde38228222801eb504dc,warszawa,apartmentBuilding,74.2,3,6.0,10.0,2009.0,condominium,brick,True,True,True,False,True,1295000,17452.83,Old
3c36c10475f788a4019a957b8ee90677,warszawa,blockOfFlats,54.0,2,10.0,10.0,2009.0,condominium,unknown,False,True,True,True,False,798000,14777.78,Old
d659c44ab53bde61078cb2cc73abf51a,poznan,apartmentBuilding,61.0,2,7.0,10.0,2010.0,condominium,brick,True,True,True,False,False,700000,11475.41,New
ed5e9339dec5eea3a3d05583621d4403,radom,apartmentBuilding,76.0,4,1.0,10.0,2010.0,condominium,brick,False,False,True,True,False,646000,8500.0,New
b6ba26465d932150626dacfd5649586e,warszawa,apartmentBuilding,47.0,2,5.0,10.0,2010.0,condominium,brick,False,False,True,True,False,846000,18000.0,New
afd645f851e11c8ac9cbadbfb032d3b4,krakow,apartmentBuilding,34.0,1,10.0,10.0,2011.0,condominium,brick,False,True,True,False,False,465000,13676.47,New
646a499bbb8fa2e2fbc6b4d8cde0f1f0,warszawa,blockOfFlats,67.0,3,6.0,10.0,2011.0,condominium,brick,False,True,True,True,False,1450000,21641.79,New
d2ec59eb8376f26c5db6ed60651a915a,krakow,blockOfFlats,34.0,1,10.0,10.0,2011.0,condominium,unknown,True,True,True,False,False,460000,13529.41,New
0f06fe53e9711ac77bb9f4019c3b171f,krakow,blockOfFlats,34.0,1,10.0,10.0,2011.0,condominium,unknown,True,True,True,False,False,465000,13676.47,New
6f4ba941f6e7e06bfc723ed125346878,krakow,blockOfFlats,34.0,1,10.0,10.0,2011.0,condominium,brick,False,True,True,False,False,465000,13676.47,New
92c06b6583dcee47a75ec65cf3d03e2f,krakow,blockOfFlats,34.73,1,10.0,10.0,2011.0,condominium,unknown,False,True,True,True,False,465000,13389.0,New
9159588ed80366f191ca23dbe4aada54,rzeszow,blockOfFlats,54.0,2,5.0,10.0,2011.0,condominium,brick,False,False,True,False,False,485000,8981.48,New
3eb47adf837febc819a2dcdd598e8d96,krakow,apartmentBuilding,34.75,1,10.0,10.0,2011.0,condominium,brick,True,True,True,False,False,465000,13381.29,New
d2450a5fba24f8cc3ed30c2eecf4c7a3,krakow,blockOfFlats,35.0,1,10.0,10.0,2011.0,condominium,unknown,False,True,True,False,False,465000,13285.71,New
6e3b887fdeffe8cba8fac24a05059310,poznan,apartmentBuilding,94.74,3,2.0,10.0,2012.0,condominium,brick,True,True,True,False,False,938000,9900.78,New
112faf08e4f4e545a22683c3b1fbf36a,warszawa,apartmentBuilding,58.14,3,7.0,10.0,2012.0,condominium,brick,True,True,True,True,False,850000,14619.88,New
5562ef36632cd71eba8387c868b56045,warszawa,apartmentBuilding,52.52,2,1.0,10.0,2012.0,condominium,brick,False,True,True,False,False,1299999,24752.46,New
2c317059747e38b02187d58374bd25e4,warszawa,apartmentBuilding,95.0,3,10.0,10.0,2012.0,condominium,brick,False,True,True,False,False,1957000,20600.0,New
7e940928974c7fd47f48082311766f3e,lodz,apartmentBuilding,44.58,2,3.0,10.0,2012.0,condominium,brick,False,False,True,True,False,440000,9869.9,New
b4eb4106e8b6471c6589010323aef37d,warszawa,apartmentBuilding,84.0,3,1.0,10.0,2012.0,condominium,brick,True,True,True,False,True,1350000,16071.43,New
158fadeb5c12c1c881a608f52d3f2bbb,warszawa,apartmentBuilding,74.34,3,7.0,10.0,2012.0,condominium,brick,True,True,True,False,True,1158000,15577.08,New
8e65a97edb1c1e2c3d5c7739ae25b2aa,warszawa,apartmentBuilding,74.34,3,7.0,10.0,2012.0,condominium,brick,False,True,True,False,True,1158000,15577.08,New
b7c2080a10c5323d9f54c6d349d5b096,krakow,blockOfFlats,108.6,5,1.0,10.0,2012.0,condominium,brick,False,True,True,True,False,1470000,13535.91,New
ef9272312980163f5a5c334c90abb31e,warszawa,apartmentBuilding,85.0,4,6.0,10.0,2012.0,condominium,brick,False,True,True,False,False,1360000,16000.0,New
dc5810ca85ec3c4841077f6d46444670,warszawa,blockOfFlats,59.53,2,5.0,10.0,2012.0,condominium,unknown,True,True,True,False,False,795000,13354.61,New
3913d5da08be8306dc8f165fff773b88,warszawa,apartmentBuilding,74.36,3,7.0,10.0,2012.0,condominium,brick,False,True,True,False,True,1158000,15572.89,New
b63f15ed1a986beb21fc2d733b8ff65b,warszawa,apartmentBuilding,83.9,3,1.0,10.0,2012.0,condominium,brick,False,True,True,False,False,1350000,16090.58,New
538770305986edb7267106d590dcf1bb,warszawa,unknown,83.9,3,1.0,10.0,2012.0,condominium,unknown,True,True,True,False,True,1350000,16090.58,New
5583f5298f1944fa22080a4ca7272765,warszawa,unknown,84.0,3,1.0,10.0,2012.0,condominium,unknown,False,False,False,False,False,1325000,15773.81,New
0695496d9c7bb29fd3bb1cc2097ad8c0,warszawa,apartmentBuilding,84.0,3,1.0,10.0,2012.0,condominium,brick,True,True,True,False,True,1350000,16071.43,New
14d82b7010e35687491f97416f1cf6c7,warszawa,unknown,83.9,3,1.0,10.0,2012.0,condominium,unknown,True,True,True,True,True,1350000,16090.58,New
f456e45fef0788785be0f4399f8fe628,gdansk,blockOfFlats,63.88,3,2.0,10.0,2013.0,condominium,unknown,False,True,True,False,False,1265000,19802.76,New
7cbbdc67ebda3a6a0fadc2a62e2ff6ea,krakow,apartmentBuilding,76.0,3,10.0,10.0,2013.0,condominium,brick,True,True,True,False,False,1179000,15513.16,New
07eeac597d20e113482d40e3f2878df9,warszawa,unknown,42.4,2,5.0,10.0,2013.0,condominium,brick,True,True,True,False,True,759000,17900.94,New
8e7a7c56f60b6d6f4d16ae78fe28817a,warszawa,blockOfFlats,72.0,3,8.0,10.0,2014.0,condominium,brick,True,True,True,True,False,1150000,15972.22,New
b9a8d18d8d10d8649db76eba5c3cc91a,warszawa,blockOfFlats,93.0,4,10.0,10.0,2014.0,condominium,unknown,True,False,True,True,False,1299000,13967.74,New
d10cc355c373d095d06e8f37d8de6e08,warszawa,apartmentBuilding,53.08,2,9.0,10.0,2015.0,condominium,brick,True,True,True,False,False,750000,14129.62,New
0cfa99ee1d47dbefdfae5b3ba945eda0,gdansk,blockOfFlats,75.0,4,9.0,10.0,2015.0,condominium,unknown,True,False,True,False,True,1385000,18466.67,New
22b4bb13c2f46cd29ab29aa38dc5f313,gdansk,apartmentBuilding,83.0,4,3.0,10.0,2015.0,condominium,brick,False,True,False,True,False,1330000,16024.1,New
85f9eeb282dfc318dc04245c7ef1536f,krakow,blockOfFlats,54.0,3,8.0,10.0,2016.0,condominium,brick,True,True,True,False,False,730000,13518.52,New
e25fb1436566372a30e884382ba19719,wroclaw,blockOfFlats,58.0,3,10.0,10.0,2016.0,condominium,unknown,False,True,True,False,False,1050000,18103.45,New
796d6775d33b27e726415d2fb720f1d8,wroclaw,apartmentBuilding,57.95,2,10.0,10.0,2016.0,condominium,brick,True,True,True,False,True,1100000,18981.88,New
5880ca05fbb9fe479c143f72df7300ca,wroclaw,unknown,60.56,2,10.0,10.0,2016.0,condominium,unknown,False,True,True,False,False,1100000,18163.8,New
725f10bf44250e03012a756ed3e4f06c,warszawa,apartmentBuilding,34.04,1,5.0,10.0,2016.0,condominium,brick,False,True,True,False,False,619000,18184.49,New
d161e1012dd30354c9af9117e874cf78,gdansk,blockOfFlats,72.73,3,10.0,10.0,2017.0,condominium,unknown,False,True,True,False,False,1454600,20000.0,New
bf7d44388b4b96616fdb1c2ae2e9ce62,lodz,apartmentBuilding,38.63,2,6.0,10.0,2018.0,condominium,brick,True,True,True,True,False,417204,10800.0,New
0562c8f3edec0ec96e78648a9f404272,lodz,apartmentBuilding,39.66,2,5.0,10.0,2018.0,condominium,brick,True,True,True,True,False,428328,10800.0,New
a8d114c728a8cab18fa99d438fda292e,krakow,blockOfFlats,51.0,2,2.0,10.0,2018.0,condominium,brick,False,False,True,False,False,635000,12450.98,New
86d23567c4edb8e30f676ab7a4309fa2,lodz,apartmentBuilding,63.4,3,10.0,10.0,2018.0,condominium,brick,True,True,True,True,False,608640,9600.0,New
089dfe4f38192a51d3f0825c3321995d,lodz,apartmentBuilding,39.53,2,3.0,10.0,2018.0,condominium,brick,True,True,True,True,False,426924,10800.0,New
98518aec05c95eb16d4a5b56bcfcc81c,lodz,apartmentBuilding,38.63,2,6.0,10.0,2018.0,condominium,brick,True,True,True,True,False,417204,10800.0,New
0c6220a0e7a290da3af8d13cdb3c9220,warszawa,apartmentBuilding,37.3,2,,10.0,2018.0,condominium,brick,True,False,True,False,False,829000,22225.2,New
a60f74d2dc65be6d0118446712d769ec,warszawa,apartmentBuilding,45.5,2,7.0,10.0,2018.0,condominium,brick,True,True,True,False,False,799000,17560.44,New
c33e08f8514561fe86508964d4e9a0a6,lodz,unknown,61.26,3,9.0,10.0,2018.0,condominium,unknown,False,False,False,False,False,650000,10610.51,New
04bce53127ee7832f6e36c5f34aec179,lodz,apartmentBuilding,38.49,2,4.0,10.0,2018.0,condominium,brick,True,True,True,True,False,415692,10800.0,New
61d4e89d74401a150c82706d877261ec,krakow,blockOfFlats,108.0,4,8.0,10.0,2018.0,condominium,unknown,True,True,True,False,False,1350000,12500.0,New
3dfdd5b1faa2a586ae89032f5ca19d64,lublin,blockOfFlats,65.0,3,5.0,10.0,2018.0,condominium,brick,True,True,True,False,True,845000,13000.0,New
77f4a3d38646085504c65d406db62599,lodz,apartmentBuilding,65.74,3,7.0,10.0,2018.0,condominium,brick,True,True,True,True,False,631104,9600.0,New
3254d236a7e1b68dce2befdc99481ac5,warszawa,apartmentBuilding,54.21,3,9.0,10.0,2018.0,condominium,brick,False,False,True,True,False,1626000,29994.47,New
dbc0e17e43fdce2ee9caa1df51a94345,lodz,apartmentBuilding,56.73,3,3.0,10.0,2018.0,condominium,brick,True,True,True,True,False,544608,9600.0,New
f4eecfced573f327254e837b7b2ba18d,krakow,blockOfFlats,50.0,2,5.0,10.0,2019.0,condominium,unknown,True,False,True,False,False,649000,12980.0,New
92f54bca3c4b54e062b52daef9f20b5f,krakow,apartmentBuilding,51.71,3,8.0,10.0,2019.0,condominium,brick,True,True,True,False,False,659000,12744.15,New
3a14d0049ed23318ec4701dc6009885e,lodz,apartmentBuilding,50.0,3,10.0,10.0,2019.0,condominium,brick,False,True,True,False,False,529999,10599.98,New
2d95837f03f121f03044793df6d11b9e,lublin,blockOfFlats,52.89,2,8.0,10.0,2019.0,condominium,unknown,False,False,True,False,False,659000,12459.82,New
0c219708da9533e80661ae94199bf238,krakow,apartmentBuilding,48.75,2,7.0,10.0,2019.0,condominium,brick,False,True,True,False,True,880000,18051.28,New
ff118c9863e66f808cfc0739fd832d60,katowice,blockOfFlats,41.19,2,,10.0,2020.0,condominium,brick,False,False,True,False,False,398000,9662.54,New
82933e66555396b626fa8cce47ad0ed4,warszawa,apartmentBuilding,59.7,3,5.0,10.0,2020.0,condominium,brick,False,False,True,False,False,1040000,17420.44,New
35d55161a9f4d907510166616d38162e,lodz,apartmentBuilding,50.82,3,5.0,10.0,2020.0,condominium,brick,False,True,True,False,False,610000,12003.15,New
380bcc28a64efa5aec0032fcc7126d04,krakow,blockOfFlats,30.0,1,,10.0,2021.0,condominium,concreteSlab,False,True,True,False,False,440000,14666.67,New
2899155aa035059f9d4c120650db6bf5,krakow,blockOfFlats,30.0,1,,10.0,2021.0,condominium,unknown,True,False,True,False,False,440000,14666.67,New
ee4e05a6f91b735fab62ff1c913d2889,krakow,blockOfFlats,30.0,1,,10.0,2021.0,condominium,unknown,True,False,True,False,False,440000,14666.67,New
9ee36dde07ff375512b084f8a044c6c5,warszawa,apartmentBuilding,35.0,2,2.0,10.0,2021.0,condominium,brick,True,False,True,False,False,899000,25685.71,New
7ad1757c33a5809e88bd275626c6c496,krakow,apartmentBuilding,30.0,1,,10.0,2021.0,condominium,brick,True,False,True,False,False,440000,14666.67,New
d4f414426b0242c2b2aef74969d1b265,warszawa,unknown,56.5,2,10.0,10.0,2021.0,condominium,unknown,False,False,True,False,False,839000,14849.56,New
119c59c98d460c5a0cb9a1fc799f65a7,warszawa,apartmentBuilding,74.0,3,2.0,10.0,2022.0,condominium,brick,True,True,True,False,False,1257000,16986.49,New
c2fd5561a75c40200bb39ffb7355d429,wroclaw,blockOfFlats,61.96,3,6.0,10.0,2022.0,condominium,unknown,False,False,True,False,False,999000,16123.31,New
2ab2b3638c9104bd1c5c56670b834a54,warszawa,apartmentBuilding,78.5,3,3.0,10.0,2022.0,condominium,concreteSlab,True,True,True,True,False,1570000,20000.0,New
dc4cb2659fdf062e231a8b9964a5dfb2,warszawa,apartmentBuilding,56.54,2,10.0,10.0,2022.0,condominium,brick,True,True,True,False,False,839000,14839.05,New
c634fbdb15c27ce4c6995c49c27fb578,warszawa,apartmentBuilding,56.76,2,10.0,10.0,2022.0,condominium,brick,True,True,True,False,True,839000,14781.54,New
9d4b02f96837417af199fda51657661f,warszawa,blockOfFlats,103.0,4,,10.0,2022.0,condominium,unknown,False,True,True,True,False,1450000,14077.67,New
efd64b9c8da6636098edb928b76cb4f1,warszawa,blockOfFlats,58.74,2,10.0,10.0,2022.0,condominium,unknown,False,False,True,False,False,839000,14283.28,New
293573284dacf30e558bdf2039d08fab,warszawa,unknown,74.0,3,2.0,10.0,2022.0,condominium,unknown,False,True,True,False,False,1257000,16986.49,New
3af254a5d6e9f66bea63e640ef4ff2bc,warszawa,apartmentBuilding,56.54,2,8.0,10.0,2022.0,condominium,brick,True,True,True,False,False,876000,15493.46,New
2ca7a8982eff720ae122e69b85f6c218,warszawa,apartmentBuilding,78.5,3,3.0,10.0,2022.0,condominium,brick,True,True,True,False,False,1550000,19745.22,New
7712da6ff350b94969147a72ef507d86,warszawa,unknown,78.5,3,3.0,10.0,2022.0,condominium,unknown,False,True,False,False,False,1550000,19745.22,New
3e07f1666483eead5fe38978e48e3218,warszawa,unknown,82.0,3,6.0,10.0,2022.0,condominium,unknown,False,True,False,False,False,1870000,22804.88,New
ccf7990cecc3dbca446125251b1e23ea,bydgoszcz,apartmentBuilding,47.5,3,10.0,10.0,2022.0,condominium,brick,False,False,,False,False,422500,8894.74,New
c1547fb314e27302108b739d2ecabbe7,wroclaw,apartmentBuilding,70.68,3,6.0,10.0,2022.0,condominium,brick,False,False,True,False,False,1219000,17246.75,New
605030dbf8a5fe27aa21b68c628f9193,warszawa,apartmentBuilding,56.69,2,10.0,10.0,2022.0,condominium,brick,True,True,True,False,True,1415000,24960.31,New
613890a68f17a7f29aa518a607eae2b6,warszawa,apartmentBuilding,57.0,2,10.0,10.0,2022.0,condominium,brick,False,True,True,False,False,839000,14719.3,New
5322e5845150875a1d8e9eaba7ba2754,gdansk,blockOfFlats,83.81,4,3.0,10.0,2022.0,condominium,unknown,False,False,True,False,False,1190000,14198.78,New
2cbc4c42203ce281b551dd0babdf7e30,wroclaw,blockOfFlats,50.61,2,4.0,10.0,2022.0,condominium,unknown,False,True,True,False,False,899000,17763.29,New
ca319c749f0c7e1eaa9ceb00d844b453,gdynia,unknown,91.55,5,1.0,10.0,2022.0,condominium,unknown,False,True,True,True,False,1122000,12255.6,New
545bd8f062c07162d87fb2034c751b40,warszawa,apartmentBuilding,56.54,2,9.0,10.0,2022.0,condominium,brick,True,True,True,False,False,840000,14856.74,New
9ec568cb15708aa2d28f8399ddece26c,warszawa,apartmentBuilding,74.0,3,7.0,10.0,2022.0,condominium,brick,False,False,True,True,False,1250000,16891.89,New
8e3b52c2532ab8f88bd60d84bd412a62,warszawa,apartmentBuilding,78.5,3,3.0,10.0,2022.0,condominium,brick,True,True,True,False,True,1550000,19745.22,New
5c80739dcca5501beb32df14af8ce9b9,warszawa,unknown,56.3,2,4.0,10.0,2022.0,condominium,unknown,False,True,False,False,False,1285000,22824.16,New
5175730de4d1d2ea8427803a159b4bac,warszawa,apartmentBuilding,26.78,1,2.0,10.0,2022.0,condominium,brick,False,True,True,True,False,455000,16990.29,New
b47aa17ece0c4fa7113d2b4efdbbb5a3,krakow,apartmentBuilding,46.26,2,8.0,10.0,2022.0,condominium,brick,True,True,True,False,False,920000,19887.59,New
9eae0c429db3efb20755b2a3290a73f3,warszawa,apartmentBuilding,82.65,3,6.0,10.0,2022.0,condominium,brick,True,True,True,False,True,1875000,22686.03,New
69fa8cb16a5f12abd468e716c5e08009,katowice,apartmentBuilding,53.04,3,10.0,10.0,2022.0,condominium,brick,True,True,True,False,False,599000,11293.36,New
b8b8cea2684c6090841935f490fb1ee4,wroclaw,apartmentBuilding,44.95,2,1.0,10.0,2022.0,condominium,brick,True,False,True,False,False,839000,18665.18,New
7c3b3746c1a81f188eafd1e389c2808c,krakow,blockOfFlats,46.0,3,1.0,10.0,2022.0,condominium,unknown,False,True,False,False,False,594000,12913.04,New
6e55e3688773397d5f5d9971864d6c83,warszawa,unknown,56.76,2,10.0,10.0,2022.0,condominium,unknown,True,True,True,False,True,839000,14781.54,New
ca382466d27193187e889c63e15f8736,warszawa,blockOfFlats,65.0,3,6.0,10.0,2023.0,condominium,unknown,False,True,True,True,False,1370000,21076.92,New
6a036931c8765a3fa5ee7cebec2b8ec0,krakow,apartmentBuilding,47.33,2,7.0,10.0,2023.0,condominium,brick,False,True,True,False,False,662620,14000.0,New
0e74004f624f8c067b3585f3bd055ef2,bialystok,apartmentBuilding,35.41,2,5.0,10.0,2023.0,condominium,brick,False,True,True,False,True,449000,12680.03,New
236f8a46e3021541e3b813bf090c3f13,krakow,unknown,57.27,3,5.0,10.0,2023.0,condominium,unknown,False,True,False,False,False,669000,11681.51,New
caa2e9b1b3426f937881054591ec128d,lodz,apartmentBuilding,66.84,3,2.0,10.0,2023.0,condominium,brick,True,True,True,True,False,514700,7700.48,New
d1dd72fba4f704a2e6207c48860a2ac5,krakow,blockOfFlats,67.0,4,5.0,10.0,2023.0,condominium,unknown,False,False,True,False,False,899000,13417.91,New
dd08a3eb417ac622a54e1ab5aa4af07b,lodz,apartmentBuilding,79.86,5,7.0,10.0,2023.0,condominium,brick,False,False,True,True,False,695990,8715.13,New
b2f042fd3219ef7318883d2545d2d22d,lodz,blockOfFlats,31.97,1,1.0,10.0,2023.0,condominium,unknown,False,True,True,True,False,341188,10672.13,New
7e7065b9e5dec8d894d631d6301292a5,krakow,blockOfFlats,57.97,3,,10.0,2023.0,condominium,unknown,False,True,True,False,True,662000,11419.7,New
866dcd336b4abf7050837397c7572543,szczecin,unknown,37.28,2,7.0,11.0,,condominium,concreteSlab,False,True,True,False,False,305000,8181.33,Old
5169f26dcddaf51a102c17e387b488a3,lodz,blockOfFlats,47.3,3,2.0,11.0,,condominium,concreteSlab,False,True,True,False,True,380000,8033.83,Old
5897a5cc5dde2d4f0f94c882425d6c00,lodz,blockOfFlats,57.0,3,6.0,11.0,,condominium,concreteSlab,False,True,True,False,True,385000,6754.39,Old
c813fd2f9f01a11493df4d25c5abaaf5,lodz,blockOfFlats,43.2,2,5.0,11.0,,condominium,concreteSlab,False,True,True,False,False,310000,7175.93,Old
3068d8dbe674bbe3926369909619970e,bydgoszcz,blockOfFlats,38.5,2,8.0,11.0,,condominium,concreteSlab,False,True,True,False,True,263000,6831.17,Old
af1e28a1d8de492424e460fbc04e1a53,bydgoszcz,unknown,54.3,3,,11.0,,condominium,concreteSlab,False,False,True,False,True,379000,6979.74,Old
afeaacad6de7895d392182ed6e3d62e3,bydgoszcz,blockOfFlats,44.6,3,4.0,11.0,,condominium,concreteSlab,False,False,True,False,True,379000,8497.76,Old
76064737b740c0eb4a1a2e3f9c3480a5,lodz,blockOfFlats,43.0,2,1.0,11.0,,condominium,unknown,True,True,False,False,False,338000,7860.47,Old
0b2923b43ec96be4c84df5447e1d6b5c,krakow,unknown,26.49,1,11.0,11.0,,condominium,unknown,False,False,,False,False,399000,15062.29,Old
858f0a9eae0134cf77f4a566e1049eab,warszawa,blockOfFlats,48.5,2,7.0,11.0,,condominium,concreteSlab,False,True,True,False,True,628000,12948.45,Old
9cb44466415088f7ea8adada2111eed8,bydgoszcz,blockOfFlats,42.0,2,,11.0,,cooperative,concreteSlab,False,True,False,False,True,274000,6523.81,Old
6dccc9bba57b7600a31a6e7618cee80f,lodz,blockOfFlats,43.6,2,5.0,11.0,,condominium,unknown,True,False,True,False,True,305000,6995.41,Old
0ee73a9f289e737e982c8be0c2757335,poznan,blockOfFlats,49.0,2,,11.0,,condominium,unknown,False,True,True,False,True,399000,8142.86,Old
da6ab0a9318f37d1e73099a9d262088f,bydgoszcz,blockOfFlats,85.0,4,4.0,11.0,,condominium,concreteSlab,False,False,True,False,True,570000,6705.88,Old
2d50980748decabb0c7c3431e0babe25,wroclaw,unknown,44.96,2,9.0,11.0,,condominium,unknown,False,False,True,False,False,540000,12010.68,Old
fb3358ea5f955a7dcf81d97f769d68dd,warszawa,blockOfFlats,62.5,3,10.0,11.0,,condominium,unknown,False,False,True,False,True,700000,11200.0,Old
e45ae52e922e03c0bfa854888c4e53ec,bydgoszcz,blockOfFlats,44.6,3,4.0,11.0,,condominium,concreteSlab,False,False,True,False,True,379000,8497.76,Old
eeb5f82612905d174c55a31b7c4cba37,lodz,blockOfFlats,54.3,3,8.0,11.0,,condominium,concreteSlab,True,True,True,False,True,340000,6261.51,Old
a08a49598534c7ae6e4c312f4210b10b,szczecin,blockOfFlats,47.0,3,10.0,11.0,,cooperative,concreteSlab,True,True,True,False,True,349000,7425.53,Old
74ad0eb0bb78369cd4a340aa5ecab849,gdansk,unknown,48.0,2,1.0,11.0,,condominium,unknown,False,False,True,False,False,602000,12541.67,Old
3bbd1e16d3fc8d09a9fd302e626f967c,katowice,blockOfFlats,42.46,2,10.0,11.0,,cooperative,unknown,False,True,True,False,True,315000,7418.75,Old
a01346564fecd5e89ce3c4549a4246f6,katowice,blockOfFlats,40.0,2,11.0,11.0,,condominium,unknown,False,False,True,False,True,350000,8750.0,Old
fa5263ad299f42653615fc1737bb98b9,warszawa,unknown,49.0,3,11.0,11.0,,condominium,unknown,False,False,True,True,False,675000,13775.51,Old
f6656129582d872c1c16e27c4e057a6f,lodz,blockOfFlats,48.95,3,4.0,11.0,,condominium,concreteSlab,False,True,True,False,False,439000,8968.34,Old
8e2c5d9d9453df942201faab3d5fdda4,bydgoszcz,blockOfFlats,31.0,1,,11.0,,condominium,concreteSlab,False,False,True,False,True,265000,8548.39,Old
551c1aa2e5e6837256a6a7c4186a99e0,lodz,blockOfFlats,54.66,3,7.0,11.0,,cooperative,concreteSlab,False,True,True,False,True,418000,7647.27,Old
fa152ad876c2abfd67a36d16fb7cad46,bydgoszcz,blockOfFlats,49.6,3,1.0,11.0,,condominium,concreteSlab,False,True,True,False,True,379000,7641.13,Old
8ec3853f307b29b2c46b1f23ee9b1d58,warszawa,blockOfFlats,55.0,3,7.0,11.0,,condominium,unknown,False,True,False,False,True,679000,12345.45,Old
a6e71708c8fd8d9fd923158f5c7a8665,warszawa,blockOfFlats,41.8,2,4.0,11.0,,cooperative,concreteSlab,True,False,True,False,True,599000,14330.14,Old
8bf1a04335d048c48912301b958a5859,lodz,blockOfFlats,26.96,1,6.0,11.0,,condominium,concreteSlab,True,False,True,False,True,229000,8494.07,Old
aaedbc788bf6c227af7006b54ad0006f,lodz,blockOfFlats,65.7,3,2.0,11.0,,condominium,unknown,False,True,True,False,False,429000,6529.68,Old
c56d102c7f4efc95d0af1fe915c59e77,katowice,blockOfFlats,65.0,4,6.0,11.0,,condominium,unknown,True,True,True,False,False,499000,7676.92,Old
0f11083edffd4f6f6e267db3382121da,lodz,unknown,33.33,1,11.0,11.0,,cooperative,concreteSlab,False,False,True,False,False,329000,9870.99,Old
ae5d5975dd3e8ebf1ff342deb237cbfc,bydgoszcz,unknown,84.5,5,4.0,11.0,,condominium,unknown,False,False,True,False,False,570000,6745.56,Old
675d72f28d7d1d3e656a29fa890ebe45,krakow,blockOfFlats,76.51,4,3.0,11.0,,cooperative,unknown,False,True,True,False,True,719000,9397.46,Old
2733f03d201faca136998e346523299d,bydgoszcz,blockOfFlats,31.0,1,11.0,11.0,,condominium,unknown,False,False,True,False,True,280000,9032.26,Old
4831930b1b31c0c9f125a31ea9cafe3f,gdansk,unknown,37.0,2,6.0,11.0,,cooperative,concreteSlab,False,False,True,False,False,450000,12162.16,Old
cfa9014f4ea5db77c0857543513a65de,poznan,blockOfFlats,54.7,3,5.0,11.0,,condominium,concreteSlab,True,True,True,False,True,489000,8939.67,Old
b33d3f880925606d847b2a7b1fdb83e1,bydgoszcz,blockOfFlats,31.0,1,3.0,11.0,,condominium,concreteSlab,False,False,False,False,True,259000,8354.84,Old
dfa84a58364d6b09d469ed662777aafb,lodz,blockOfFlats,28.29,1,8.0,11.0,,condominium,unknown,False,True,True,True,True,220000,7776.6,Old
0f8b03cd2b849a302ef6b9b6742c8172,lodz,blockOfFlats,47.72,3,1.0,11.0,,cooperative,unknown,False,False,True,False,False,330000,6915.34,Old
ebe20ecebc9e37fed1cecefc5cee64a9,lodz,blockOfFlats,51.0,2,3.0,11.0,,condominium,concreteSlab,False,True,True,False,True,309000,6058.82,Old
dd81c98aee827144390c41af09002cbd,warszawa,blockOfFlats,48.0,3,5.0,11.0,,cooperative,unknown,False,True,True,False,True,755000,15729.17,Old
8e29d0e7b27bd25d457f42b70b0cd880,bydgoszcz,blockOfFlats,31.0,1,5.0,11.0,,condominium,unknown,False,True,True,False,True,270000,8709.68,Old
